title,link,description,date,source
First arrests made in push to reduce COVID-19 unemployment fraud - KALB News,https://www.kalb.com/2020/10/22/first-arrests-made-in-push-to-reduce-covid-19-unemployment-fraud/," href=""https://www.kalb.com/2020/10/22/first-arrests-made-in-push-to-reduce-covid-19-unemployment-fraud/"" target=""_blank"">First arrests made in push to reduce COVID-19 unemployment fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KALB News</font",2020-10-22 13:33:00+00:00,KALB News
Charlotte County NAACP president arrested for fraud - Wink News,https://www.winknews.com/2020/10/05/charlotte-county-naacp-president-arrested-for-fraud/," href=""https://www.winknews.com/2020/10/05/charlotte-county-naacp-president-arrested-for-fraud/"" target=""_blank"">Charlotte County NAACP president arrested for fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Wink News</font",2020-10-05 07:00:00+00:00,Wink News
Feds arrest 15 foreign students for work-status fraud in 'Operation OPTical Illusion' - TribLIVE,https://triblive.com/news/pennsylvania/feds-arrest-15-foreign-students-for-work-permit-fraud-in-operation-optical-illusion/," href=""https://triblive.com/news/pennsylvania/feds-arrest-15-foreign-students-for-work-permit-fraud-in-operation-optical-illusion/"" target=""_blank"">Feds arrest 15 foreign students for work-status fraud in 'Operation OPTical Illusion'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TribLIVE</font",2020-10-21 20:34:44+00:00,TribLIVE
Rash of Arrests Reported for Alleged Unemployment Fraud - outlooknewspapers.com,https://outlooknewspapers.com/rash-of-arrests-reported-for-alleged-unemployment-fraud/," href=""https://outlooknewspapers.com/rash-of-arrests-reported-for-alleged-unemployment-fraud/"" target=""_blank"">Rash of Arrests Reported for Alleged Unemployment Fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">outlooknewspapers.com</font",2020-10-17 20:10:00+00:00,outlooknewspapers.com
"Barred Broker Arrested, Charged With Fraud - ThinkAdvisor",https://www.thinkadvisor.com/2020/09/28/barred-broker-arrested-charged-with-fraud/," href=""https://www.thinkadvisor.com/2020/09/28/barred-broker-arrested-charged-with-fraud/"" target=""_blank"">Barred Broker Arrested, Charged With Fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ThinkAdvisor</font",2020-09-28 07:00:00+00:00,ThinkAdvisor
Two arrested for welfare fraud in Steuben County - RochesterFirst,https://www.rochesterfirst.com/crime/two-arrested-for-welfare-fraud-in-steuben-county/," href=""https://www.rochesterfirst.com/crime/two-arrested-for-welfare-fraud-in-steuben-county/"" target=""_blank"">Two arrested for welfare fraud in Steuben County</a>&nbsp;&nbsp;<font color=""#6f6f6f"">RochesterFirst</font",2020-10-24 00:38:00+00:00,RochesterFirst
Vatican: Italian woman arrested in fraud scandal - BBC News,https://www.bbc.com/news/world-europe-54533486," href=""https://www.bbc.com/news/world-europe-54533486"" target=""_blank"">Vatican: Italian woman arrested in fraud scandal</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BBC News</font",2020-10-14 07:00:00+00:00,BBC News
"Kayla Giles arrested, accused of identity theft, benefits fraud - KALB News",https://www.kalb.com/2020/10/19/kayla-giles-arrested-accused-of-identity-theft-benefits-fraud/," href=""https://www.kalb.com/2020/10/19/kayla-giles-arrested-accused-of-identity-theft-benefits-fraud/"" target=""_blank"">Kayla Giles arrested, accused of identity theft, benefits fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KALB News</font",2020-10-19 19:22:00+00:00,KALB News
Leesburg man arrested for fraud - FOX 5 DC,https://www.fox5dc.com/video/862638," href=""https://www.fox5dc.com/video/862638"" target=""_blank"">Leesburg man arrested for fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">FOX 5 DC</font",2020-10-22 14:04:52+00:00,FOX 5 DC
1 arrested after Lindsay bank employee alerts police to attempted fraud - Global News,https://globalnews.ca/news/7422464/arrest-lindsay-bank-employee-police-attempted-fraud/," href=""https://globalnews.ca/news/7422464/arrest-lindsay-bank-employee-police-attempted-fraud/"" target=""_blank"">1 arrested after Lindsay bank employee alerts police to attempted fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Global News</font",2020-10-26 17:40:58+00:00,Global News
Two people arrested for welfare fraud in Steuben County - WETM - MyTwinTiers.com,https://www.mytwintiers.com/crime/two-people-arrested-for-welfare-fraud-in-steuben-county/," href=""https://www.mytwintiers.com/crime/two-people-arrested-for-welfare-fraud-in-steuben-county/"" target=""_blank"">Two people arrested for welfare fraud in Steuben County</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WETM - MyTwinTiers.com</font",2020-10-23 16:49:00+00:00,WETM - MyTwinTiers.com
Broward attorneys arrested in fraud scheme - South Florida Sun Sentinel,https://www.sun-sentinel.com/news/crime/fl-ne-broward-attorneys-fraud-scheme-20201007-orybgi6bmnhttpmmpczbbd57jq-story.html," href=""https://www.sun-sentinel.com/news/crime/fl-ne-broward-attorneys-fraud-scheme-20201007-orybgi6bmnhttpmmpczbbd57jq-story.html"" target=""_blank"">Broward attorneys arrested in fraud scheme</a>&nbsp;&nbsp;<font color=""#6f6f6f"">South Florida Sun Sentinel</font",2020-10-07 07:00:00+00:00,South Florida Sun Sentinel
"Man arrested on multiple counts of card theft, fraud; case bound over to Superior Court - WTVM",https://www.wtvm.com/2020/10/06/man-arrested-multiple-counts-card-theft-fraud-case-bound-over-superior-court/," href=""https://www.wtvm.com/2020/10/06/man-arrested-multiple-counts-card-theft-fraud-case-bound-over-superior-court/"" target=""_blank"">Man arrested on multiple counts of card theft, fraud; case bound over to Superior Court</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WTVM</font",2020-10-06 07:00:00+00:00,WTVM
"John McAfee arrested, indicted on tax evasion charges, sued for fraud - Ars Technica",https://arstechnica.com/tech-policy/2020/10/john-mcafee-arrested-indicted-on-tax-evasion-charges-sued-for-fraud/," href=""https://arstechnica.com/tech-policy/2020/10/john-mcafee-arrested-indicted-on-tax-evasion-charges-sued-for-fraud/"" target=""_blank"">John McAfee arrested, indicted on tax evasion charges, sued for fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Ars Technica</font",2020-10-06 07:00:00+00:00,Ars Technica
Recent arrests suggest massive fraud in California's unemployment system - Axios,https://www.axios.com/california-unemployment-fraud-arrests-49a5fcf5-b052-4c71-bc18-6bfe1f069fa2.html," href=""https://www.axios.com/california-unemployment-fraud-arrests-49a5fcf5-b052-4c71-bc18-6bfe1f069fa2.html"" target=""_blank"">Recent arrests suggest massive fraud in California's unemployment system</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Axios</font",2020-10-23 21:57:32+00:00,Axios
US Postal Service Employee Arrested for Bank Fraud - InsiderNJ,https://www.insidernj.com/u-s-postal-service-employee-arrested-bank-fraud/," href=""https://www.insidernj.com/u-s-postal-service-employee-arrested-bank-fraud/"" target=""_blank"">US Postal Service Employee Arrested for Bank Fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">InsiderNJ</font",2020-10-07 07:00:00+00:00,InsiderNJ
2nd arrest made in HD Custom Homes fraud case - Wink News,https://www.winknews.com/2020/09/28/2nd-arrest-made-in-hd-custom-homes-fraud-case/," href=""https://www.winknews.com/2020/09/28/2nd-arrest-made-in-hd-custom-homes-fraud-case/"" target=""_blank"">2nd arrest made in HD Custom Homes fraud case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Wink News</font",2020-09-28 07:00:00+00:00,Wink News
Boston Grand Prix CFO arrested on fraud charges after failed IndyCar event - Boston Herald,https://www.bostonherald.com/2020/09/29/boston-grand-prix-cfo-arrested-on-fraud-charges-after-failed-indycar-event/," href=""https://www.bostonherald.com/2020/09/29/boston-grand-prix-cfo-arrested-on-fraud-charges-after-failed-indycar-event/"" target=""_blank"">Boston Grand Prix CFO arrested on fraud charges after failed IndyCar event</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Boston Herald</font",2020-09-29 07:00:00+00:00,Boston Herald
"Six arrested in Burbank for EDD scam, found with $40K cash, gun - KABC-TV",https://abc7.com/edd-scam-fraud-california-economic-development-department/6612338/," href=""https://abc7.com/edd-scam-fraud-california-economic-development-department/6612338/"" target=""_blank"">Six arrested in Burbank for EDD scam, found with $40K cash, gun</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KABC-TV</font",2020-09-27 07:00:00+00:00,KABC-TV
"Group of 4 — including 2 lawyers — stole nearly $750,000 in fraud scheme, cops say - Miami Herald",https://www.miamiherald.com/news/local/crime/article246275555.html," href=""https://www.miamiherald.com/news/local/crime/article246275555.html"" target=""_blank"">Group of 4 — including 2 lawyers — stole nearly $750,000 in fraud scheme, cops say</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Miami Herald</font",2020-10-07 07:00:00+00:00,Miami Herald
"Railway Ticket Scam: IIT Graduate Creates Faster Rail Ticket Booking App Than IRCTC, Arrested For Fraud - India.com",https://www.india.com/viral/railway-ticket-scam-iit-graduate-creates-faster-rail-ticket-booking-app-than-irctc-arrested-for-fraud-4186874/," href=""https://www.india.com/viral/railway-ticket-scam-iit-graduate-creates-faster-rail-ticket-booking-app-than-irctc-arrested-for-fraud-4186874/"" target=""_blank"">Railway Ticket Scam: IIT Graduate Creates Faster Rail Ticket Booking App Than IRCTC, Arrested For Fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">India.com</font",2020-10-27 03:24:30+00:00,India.com
"Attorneys Arrested In Foreclosure Scam, Cost Victims Nearly $750k - BocaNewsNow.com",https://bocanewsnow.com/2020/10/06/attorneys-arrested-in-foreclosure-scam-cost-victims-nearly-750k/," href=""https://bocanewsnow.com/2020/10/06/attorneys-arrested-in-foreclosure-scam-cost-victims-nearly-750k/"" target=""_blank"">Attorneys Arrested In Foreclosure Scam, Cost Victims Nearly $750k</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BocaNewsNow.com</font",2020-10-06 07:00:00+00:00,BocaNewsNow.com
Spanish Police Arrest Head of Billion-Dollar Crypto Arbitrage Platform on Fraud Allegations - CoinDesk - CoinDesk,https://www.coindesk.com/arbistar-operator-arrested-crypto-ponzi," href=""https://www.coindesk.com/arbistar-operator-arrested-crypto-ponzi"" target=""_blank"">Spanish Police Arrest Head of Billion-Dollar Crypto Arbitrage Platform on Fraud Allegations - CoinDesk</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CoinDesk</font",2020-10-22 18:54:44+00:00,CoinDesk
"Walton County Sheriff's Office Dispatcher fired, arrested on fraud charges - WTVY",https://www.wtvy.com/2020/10/06/walton-county-sheriffs-office-dispatcher-fired-arrested-on-fraud-charges/," href=""https://www.wtvy.com/2020/10/06/walton-county-sheriffs-office-dispatcher-fired-arrested-on-fraud-charges/"" target=""_blank"">Walton County Sheriff's Office Dispatcher fired, arrested on fraud charges</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WTVY</font",2020-10-06 07:00:00+00:00,WTVY
Bath resident arrested for welfare fraud - WETM - MyTwinTiers.com,https://www.mytwintiers.com/news-cat/local-news/bath-resident-arrested-of-fraud-charges/," href=""https://www.mytwintiers.com/news-cat/local-news/bath-resident-arrested-of-fraud-charges/"" target=""_blank"">Bath resident arrested for welfare fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WETM - MyTwinTiers.com</font",2020-10-02 07:00:00+00:00,WETM - MyTwinTiers.com
Prominent Hawaii Defense Contractor Arrested For CARES Act Fraud - Honolulu Civil Beat,https://www.civilbeat.org/2020/09/prominent-hawaii-defense-contractor-arrested-for-cares-act-fraud/," href=""https://www.civilbeat.org/2020/09/prominent-hawaii-defense-contractor-arrested-for-cares-act-fraud/"" target=""_blank"">Prominent Hawaii Defense Contractor Arrested For CARES Act Fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Honolulu Civil Beat</font",2020-09-30 07:00:00+00:00,Honolulu Civil Beat
"NEWTOWN TOWNSHIP POLICE REPORT: Political signs stolen, driver arrested on active warrant, police investigate fraud reports - Bucks Local News",https://www.buckslocalnews.com/news/newtown_area/newtown-township-police-report-political-signs-stolen-driver-arrested-on-active-warrant-police-investigate-fraud/article_a17ab6e0-164e-11eb-a3bd-eb3b8e5da1eb.html," href=""https://www.buckslocalnews.com/news/newtown_area/newtown-township-police-report-political-signs-stolen-driver-arrested-on-active-warrant-police-investigate-fraud/article_a17ab6e0-164e-11eb-a3bd-eb3b8e5da1eb.html"" target=""_blank"">NEWTOWN TOWNSHIP POLICE REPORT: Political signs stolen, driver arrested on active warrant, police investigate fraud reports</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bucks Local News</font",2020-10-24 23:13:00+00:00,Bucks Local News
Valparaiso woman arrested on charges related to theft of over $700k while working for local law firm - The Northwest Florida Daily News,https://www.nwfdailynews.com/story/news/2020/09/29/florida-woman-arrested-charges-fraud-over-700-k-local-law-firm/3574578001/," href=""https://www.nwfdailynews.com/story/news/2020/09/29/florida-woman-arrested-charges-fraud-over-700-k-local-law-firm/3574578001/"" target=""_blank"">Valparaiso woman arrested on charges related to theft of over $700k while working for local law firm</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Northwest Florida Daily News</font",2020-09-29 07:00:00+00:00,The Northwest Florida Daily News
Cyber fraud: 4 arrested for impersonating police officers - The Hindu,https://www.thehindu.com/news/cities/bangalore/cyber-fraud-4-arrested-for-impersonating-police-officers/article32921221.ece," href=""https://www.thehindu.com/news/cities/bangalore/cyber-fraud-4-arrested-for-impersonating-police-officers/article32921221.ece"" target=""_blank"">Cyber fraud: 4 arrested for impersonating police officers</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Hindu</font",2020-10-23 03:33:00+00:00,The Hindu
Man arrested over fake marriage tied to alleged daycare fraud scheme - Sydney Morning Herald,https://www.smh.com.au/national/nsw/man-arrested-over-fake-marriage-tied-to-alleged-daycare-fraud-scheme-20201022-p567ph.html," href=""https://www.smh.com.au/national/nsw/man-arrested-over-fake-marriage-tied-to-alleged-daycare-fraud-scheme-20201022-p567ph.html"" target=""_blank"">Man arrested over fake marriage tied to alleged daycare fraud scheme</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Sydney Morning Herald</font",2020-10-22 06:05:00+00:00,Sydney Morning Herald
Broward Sheriff's Deputy Arrested on Welfare Fraud Warrant - NBC 6 South Florida,https://www.nbcmiami.com/news/local/broward-sheriffs-deputy-arrested-on-welfare-fraud-warrant/2307450/," href=""https://www.nbcmiami.com/news/local/broward-sheriffs-deputy-arrested-on-welfare-fraud-warrant/2307450/"" target=""_blank"">Broward Sheriff's Deputy Arrested on Welfare Fraud Warrant</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NBC 6 South Florida</font",2020-10-15 07:00:00+00:00,NBC 6 South Florida
Delhi Gym Owner Arrested Over Alleged Fraud Of Sale Of Luxury Cars - NDTV,https://www.ndtv.com/delhi-news/delhi-gym-owner-rahul-narang-arrested-over-alleged-fraud-of-selling-luxury-cars-2315370," href=""https://www.ndtv.com/delhi-news/delhi-gym-owner-rahul-narang-arrested-over-alleged-fraud-of-selling-luxury-cars-2315370"" target=""_blank"">Delhi Gym Owner Arrested Over Alleged Fraud Of Sale Of Luxury Cars</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NDTV</font",2020-10-25 04:37:21+00:00,NDTV
Arizona used car dealership owner arrested on fraud claims - KTAR.com,https://ktar.com/story/3590875/arizona-used-car-dealership-owner-arrested-on-fraud-claims/," href=""https://ktar.com/story/3590875/arizona-used-car-dealership-owner-arrested-on-fraud-claims/"" target=""_blank"">Arizona used car dealership owner arrested on fraud claims</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KTAR.com</font",2020-09-28 07:00:00+00:00,KTAR.com
Leesburg man arrested for $2.5 million in CARES Act loan fraud - WDVM 25,https://www.localdvm.com/news/virginia/leesburg-man-arrested-for-2-5-million-in-cares-act-loan-fraud/," href=""https://www.localdvm.com/news/virginia/leesburg-man-arrested-for-2-5-million-in-cares-act-loan-fraud/"" target=""_blank"">Leesburg man arrested for $2.5 million in CARES Act loan fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WDVM 25</font",2020-10-21 17:56:00+00:00,WDVM 25
ICE arrests 11 Indian students for OPT... - The American Bazaar,https://www.americanbazaaronline.com/2020/10/22/ice-arrests-11-indian-students-for-opt-fraud-442836/," href=""https://www.americanbazaaronline.com/2020/10/22/ice-arrests-11-indian-students-for-opt-fraud-442836/"" target=""_blank"">ICE arrests 11 Indian students for OPT...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The American Bazaar</font",2020-10-22 15:00:00+00:00,The American Bazaar
Oct 6 La Grange woman arrested on felony insurance fraud - Neuse News,https://www.neusenews.com/index/2020/10/6/la-grange-woman-arrested-on-felony-insurance-fraud," href=""https://www.neusenews.com/index/2020/10/6/la-grange-woman-arrested-on-felony-insurance-fraud"" target=""_blank"">Oct 6 La Grange woman arrested on felony insurance fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Neuse News</font",2020-10-06 07:00:00+00:00,Neuse News
"4 Of Family Mortgaged Delhi Metro Land, Arrested In Rs 20 Crore Fraud - NDTV",https://www.ndtv.com/delhi-news/four-of-a-family-arrested-for-duping-banks-of-over-rs-20-crore-in-loan-fraud-2315165," href=""https://www.ndtv.com/delhi-news/four-of-a-family-arrested-for-duping-banks-of-over-rs-20-crore-in-loan-fraud-2315165"" target=""_blank"">4 Of Family Mortgaged Delhi Metro Land, Arrested In Rs 20 Crore Fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NDTV</font",2020-10-24 11:54:21+00:00,NDTV
Three people arrested for welfare fraud in Chemung County - WETM - MyTwinTiers.com,https://www.mytwintiers.com/crime/three-people-arrested-for-welfare-fraud-in-chemung-county/," href=""https://www.mytwintiers.com/crime/three-people-arrested-for-welfare-fraud-in-chemung-county/"" target=""_blank"">Three people arrested for welfare fraud in Chemung County</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WETM - MyTwinTiers.com</font",2020-10-02 07:00:00+00:00,WETM - MyTwinTiers.com
Feds charge Pretty Ricky rapper with fraud for using COVID-19 loan to purchase Ferrari - WSB Atlanta,https://www.wsbtv.com/news/feds-charge-pretty-ricky-rapper-with-fraud-using-covid-19-loan-purchase-ferrari/EP52SMNBE5BINONDHVCXX73UGM/," href=""https://www.wsbtv.com/news/feds-charge-pretty-ricky-rapper-with-fraud-using-covid-19-loan-purchase-ferrari/EP52SMNBE5BINONDHVCXX73UGM/"" target=""_blank"">Feds charge Pretty Ricky rapper with fraud for using COVID-19 loan to purchase Ferrari</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WSB Atlanta</font",2020-10-07 07:00:00+00:00,WSB Atlanta
Prime suspect in fraud case nabbed - The Tribune India,https://www.tribuneindia.com/news/amritsar/prime-suspect-in-fraud-case-nabbed-161719," href=""https://www.tribuneindia.com/news/amritsar/prime-suspect-in-fraud-case-nabbed-161719"" target=""_blank"">Prime suspect in fraud case nabbed</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Tribune India</font",2020-10-27 01:29:00+00:00,The Tribune India
"Placer County Sheriff's arrest log: Criminal threat arrest, EDD fraud, more - Gold Country Media",https://goldcountrymedia.com/news/176633/placer-county-sheriffs-arrest-log-criminal-threat-arrest-edd-fraud-more/," href=""https://goldcountrymedia.com/news/176633/placer-county-sheriffs-arrest-log-criminal-threat-arrest-edd-fraud-more/"" target=""_blank"">Placer County Sheriff's arrest log: Criminal threat arrest, EDD fraud, more</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Gold Country Media</font",2020-10-15 07:00:00+00:00,Gold Country Media
Bowser arrested and charged for selling Nintendo Switch hacks - The Verge,https://www.theverge.com/2020/10/2/21499297/team-xecuter-selling-nintendo-hacks-arrested-charged-fraud," href=""https://www.theverge.com/2020/10/2/21499297/team-xecuter-selling-nintendo-hacks-arrested-charged-fraud"" target=""_blank"">Bowser arrested and charged for selling Nintendo Switch hacks</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Verge</font",2020-10-02 07:00:00+00:00,The Verge
